y	x	showSelected1
1.86554205026478	12.4481635948789	3
1.3223097782582	13.5738262736062	3
1.84273483362049	9.05441718454413	3
1.63746092524379	7.46987753078693	3
1.7298541136086	13.1174166282982	3
1.33735879510641	7.72372612597611	3
1.7064442878589	10.1410167828492	3
1.78814744465053	7.94799110338552	4
1.97750050853938	7.72372612597611	4
1.57317790146917	8.87904870689557	4
1.25950761064887	7.46987753078693	4
1.7190544994548	7.46987753078693	4
1.80687453560531	9.10867605980008	4
1.30968486480415	8.74992146430149	4
1.5172676756978	7.46987753078693	4
1.37998826336116	6.06676568674072	4
1.24636684842408	7.72372612597611	4
1.51671415064484	7.86435258802631	4
1.25194263998419	8.62629429621295	4
1.38070914633572	10.9218324119784	4
1.2437032872811	10.9218324119784	4
1.73622563164681	6.62661337851517	4
1.43819342609495	7.72372612597611	4
1.28057726584375	10.306746235673	4
1.25752327777445	9.10867605980008	4
1.9043524550274	8.54221754141772	4
1.80339792165905	9.56405017068341	4
1.85328471008688	7.94799110338552	4
1.98571229893714	6.62661337851517	4
1.28287971597165	12.4481635948789	4
1.27923346348107	8.87904870689557	4
1.83906528893858	8.74992146430149	4
1.82766021322459	7.72372612597611	4
1.20754392407835	7.72372612597611	4
1.82325270622969	11.4027118031274	4
1.78351252153516	9.10867605980008	4
1.70410548225045	7.86435258802631	4
1.71316988319159	7.72372612597611	5
1.71513833198696	6.62661337851517	5
1.98228272385895	11.6755740889891	5
1.53178826756775	7.86435258802631	5
1.29552382398397	10.9218324119784	5
1.62082372810692	10.306746235673	5
1.38005868066102	7.86435258802631	5
1.5891294112429	6.62661337851517	5
1.49617183879018	8.62629429621295	5
1.98668014463037	9.05441718454413	5
1.51065529212356	13.4301299737666	5
1.3833958722651	6.06676568674072	5
1.69863803703338	12.5076298421399	5
1.30923215765506	7.72372612597611	5
1.97397559545934	10.9957009564585	5
1.61205744631588	10.2585754703219	5
1.33045626338571	8.74992146430149	5
1.69752183612436	9.05441718454413	5
1.98876333218068	13.1174166282982	5
1.73501721397042	8.74992146430149	5
1.53513271752745	10.2213654318902	5
1.45867599453777	8.87904870689557	5
1.86820425596088	9.53964502103344	5
1.31505363490433	10.1410167828492	5
1.35425275750458	9.10867605980008	5
1.91739094611257	8.87904870689557	5
1.44649564344436	10.2585754703219	5
1.49064043480903	7.86435258802631	5
1.8271571829915	8.74992146430149	5
1.35470294393599	7.46987753078693	5
1.30965397711843	10.8015429011881	6
1.92424766533077	8.54221754141772	6
1.66104147005826	10.9957009564585	6
1.51635908726603	13.1174166282982	6
1.55984198730439	6.06676568674072	6
1.7652015209198	9.53964502103344	6
1.26600219663233	10.2585754703219	6
1.47145006414503	10.7196276541147	6
1.74463004097343	8.74992146430149	6
1.45355939846486	10.8015429011881	6
1.86525487843901	9.10867605980008	6
1.37213766612113	7.72372612597611	6
1.59835914894938	13.4301299737666	6
1.42083973810077	9.10867605980008	6
1.35361865498126	9.10867605980008	6
1.9604970112443	13.4301299737666	6
1.45738043021411	10.306746235673	6
1.58276510704309	13.5738262736062	6
1.22239405754954	13.5738262736062	6
1.63796757441014	13.1174166282982	6
1.7153921764344	10.1410167828492	6
1.67701083570719	11.6755740889891	6
1.45754990056157	11.6755740889891	6
1.91289144996554	13.1174166282982	6
1.70100555792451	7.72372612597611	6
1.44232393223792	7.94799110338552	6
1.51056373100728	13.1174166282982	6
1.3283800739795	13.5738262736062	6
1.8900415180251	9.53964502103344	6
1.96248097103089	8.88831773049185	6
1.33223846498877	10.7196276541147	7
1.66794924587011	12.5076298421399	7
1.4166224155575	13.1174166282982	7
1.38407753631473	12.5076298421399	7
1.75296626519412	8.74992146430149	7
1.42628191970289	6.06676568674072	7
1.84831845294684	8.88831773049185	7
1.27513328567147	9.56405017068341	7
1.85762405693531	13.1174166282982	7
1.54194262456149	11.4027118031274	7
1.80470980778337	8.74992146430149	7
1.72990840524435	6.06676568674072	7
1.5556219175458	10.9957009564585	7
1.70171694755554	13.4301299737666	7
1.20037227924913	9.10867605980008	7
1.37379481121898	7.46987753078693	7
1.763897796534	9.10867605980008	7
1.37213319055736	6.62661337851517	7
1.85114697702229	10.8015429011881	7
1.44621109943837	9.05441718454413	7
1.75019414853305	13.4301299737666	7
1.94614486321807	9.05441718454413	7
1.29262373186648	7.72372612597611	7
1.30216455031186	9.05441718454413	7
1.74257908593863	12.5076298421399	7
1.54315887670964	8.62629429621295	7
1.86752078235149	13.5738262736062	7
1.97715045344085	7.46987753078693	7
1.25639118216932	10.9218324119784	7
1.5678281545639	9.10867605980008	7
1.61504393871874	10.306746235673	8
1.74321073256433	9.53964502103344	8
1.92258684821427	6.06676568674072	8
1.22042135875672	10.7196276541147	8
1.99126261658967	8.88831773049185	8
1.44231009967625	11.4027118031274	8
1.95131072048098	7.86435258802631	8
1.75008606538177	13.4301299737666	8
1.55762959588319	13.5738262736062	8
1.85318251103163	6.62661337851517	8
1.23159935828298	8.88831773049185	8
1.79122534841299	11.4027118031274	8
1.47897559497505	11.6755740889891	8
1.86340065877885	13.1174166282982	8
1.62843311335892	10.2213654318902	8
1.41963629089296	8.87904870689557	8
1.84075856953859	8.54221754141772	8
1.27331575583667	8.87904870689557	8
1.86568621937186	13.5738262736062	8
1.4214840579778	12.4481635948789	8
1.80248807966709	10.1410167828492	8
1.97132205609232	8.54221754141772	8
1.26517324801534	10.7196276541147	8
1.88349179718643	10.8015429011881	8
1.84179057367146	9.10867605980008	8
1.50813888367265	9.10867605980008	8
1.46207791920751	8.54221754141772	8
1.36395096238703	10.306746235673	8
1.65550613012165	10.9218324119784	8
1.91044415235519	6.06676568674072	8
1.89915993027389	10.306746235673	9
1.32107053715736	13.1174166282982	9
1.42544933576137	10.2213654318902	9
1.7333641262725	7.46987753078693	9
1.98190686143935	13.4301299737666	9
1.6661917893216	10.1410167828492	9
1.62127206362784	7.94799110338552	9
1.24862577989697	9.10867605980008	9
1.97523109093308	13.5738262736062	9
1.29618970286101	11.6755740889891	9
1.27069064080715	8.54221754141772	9
1.90461129192263	12.5076298421399	9
1.60669650379568	13.5738262736062	9
1.46999599784613	9.05441718454413	9
1.91546770036221	9.10867605980008	9
1.22557730246335	8.74992146430149	9
1.38978375792503	13.4301299737666	9
1.74919228088111	11.4027118031274	9
1.38065473865718	10.1410167828492	9
1.45479567050934	8.62629429621295	9
1.33918705340475	8.74992146430149	9
1.84114366695285	10.1410167828492	9
1.31702564638108	8.88831773049185	9
1.85817391332239	9.05441718454413	9
1.4647982629016	9.56405017068341	9
1.49933551028371	7.86435258802631	9
1.70379633903503	10.9957009564585	9
1.27730699442327	8.54221754141772	9
1.21759497225285	10.9218324119784	9
1.99443582426757	8.88831773049185	9
1.26830276586115	12.5076298421399	10
1.44041408896446	13.4301299737666	10
1.69164972584695	9.05441718454413	10
1.80234564635903	10.2213654318902	10
1.93364570643753	10.2213654318902	10
1.58060040455312	13.4301299737666	10
1.65369557291269	6.06676568674072	10
1.78929627686739	9.53964502103344	10
1.88595793955028	8.54221754141772	10
1.92731720358133	7.46987753078693	10
1.24510578028858	12.4481635948789	10
1.60232664328068	7.86435258802631	10
1.48043581843376	8.74992146430149	10
1.87644489835948	10.9218324119784	10
1.84514813106507	11.4027118031274	10
1.29386498183012	7.94799110338552	10
1.77014924399555	7.46987753078693	10
1.38821508642286	11.6755740889891	10
1.25996540095657	9.10867605980008	10
1.94851691778749	10.2585754703219	10
1.3257342601195	10.9957009564585	10
1.71764588002115	7.94799110338552	10
1.33881419692189	13.4301299737666	10
1.21605920735747	7.46987753078693	10
1.6170510770753	9.05441718454413	10
1.269022314623	13.4301299737666	10
1.42640187684447	8.88831773049185	10
1.53634792082012	10.306746235673	10
1.66982249934226	10.9957009564585	10
1.84535554368049	13.1174166282982	10
1.54315247293562	9.56405017068341	11
1.70461887884885	7.72372612597611	11
1.61667388100177	6.62661337851517	11
1.72769706975669	7.94799110338552	11
1.78348874505609	11.6755740889891	11
1.58945829868317	12.4481635948789	11
1.50756529252976	9.56405017068341	11
1.20546680707485	8.87904870689557	11
1.20294738207012	9.56405017068341	11
1.99594915211201	8.54221754141772	11
1.28630950413644	11.4027118031274	11
1.53493532668799	6.06676568674072	11
1.77430763728917	11.6755740889891	11
1.7940313057974	13.5738262736062	11
1.89759905897081	13.1174166282982	11
1.68629436884075	8.87904870689557	11
1.80496268104762	12.5076298421399	11
1.87779303845018	9.53964502103344	11
1.69022371917963	9.53964502103344	11
1.83457933422178	7.46987753078693	11
1.21828374676406	6.62661337851517	11
1.53353163972497	9.05441718454413	11
1.8999059099704	10.2213654318902	11
1.71787761244923	8.74992146430149	11
1.93958318941295	10.8015429011881	11
1.33778007682413	10.9218324119784	11
1.45265023130924	7.46987753078693	11
1.84340502340347	7.72372612597611	11
1.99117072895169	13.1174166282982	11
1.45790844149888	9.56405017068341	11
1.93278906643391	8.88831773049185	12
1.85049050599337	11.6755740889891	12
1.74071200098842	10.1410167828492	12
1.84599928744137	10.8015429011881	12
1.30245153568685	13.1174166282982	12
1.40062282718718	10.9218324119784	12
1.46523759327829	8.87904870689557	12
1.52581543195993	13.4301299737666	12
1.70829406157136	10.8015429011881	12
1.84688963592052	6.62661337851517	12
1.40704096108675	10.306746235673	12
1.8555737119168	6.62661337851517	12
1.21238213516772	10.9957009564585	12
1.72352061327547	7.94799110338552	12
1.84937566742301	7.86435258802631	12
1.56909514144063	13.4301299737666	12
1.36273368131369	9.10867605980008	12
1.21501457374543	10.8015429011881	12
1.4265061577782	13.4301299737666	12
1.93221810050309	8.62629429621295	12
1.94695721641183	7.46987753078693	12
1.63402529098094	8.87904870689557	12
1.37553803678602	13.5738262736062	12
1.59154224321246	9.56405017068341	12
1.84091898892075	9.53964502103344	12
1.52610452622175	7.46987753078693	12
1.28296925351024	10.2213654318902	12
1.42445213980973	10.7196276541147	12
1.48917297646403	6.62661337851517	12
1.40739587284625	7.46987753078693	12
1.77667228002101	8.62629429621295	13
1.7332045737654	10.7196276541147	13
1.65765897650272	7.46987753078693	13
1.76305036004633	10.9218324119784	13
1.72577684838325	8.74992146430149	13
1.4314817160368	8.88831773049185	13
1.27779156453908	11.4027118031274	13
1.96993705686182	10.9957009564585	13
1.78906722329557	12.4481635948789	13
1.69017877485603	10.9218324119784	13
1.295943104662	11.4027118031274	13
1.6402072371915	7.94799110338552	13
1.41020502224565	6.62661337851517	13
1.91868866495788	13.1174166282982	13
1.20734395664185	13.4301299737666	13
1.38898794874549	10.9218324119784	13
1.30403567627072	10.1410167828492	13
1.46098651736975	9.10867605980008	13
1.78111911062151	10.9957009564585	13
1.99339618831873	13.5738262736062	13
1.77210682220757	7.46987753078693	13
1.60355184879154	7.86435258802631	13
1.54883813746274	13.1174166282982	13
1.95906020049006	10.7196276541147	13
1.29614519011229	7.86435258802631	13
1.26011614128947	10.2213654318902	13
1.91121719423682	10.2585754703219	13
1.53956167604774	10.2213654318902	13
1.23388854302466	10.306746235673	13
1.71795371491462	13.4301299737666	13
1.84917092621326	8.54221754141772	14
1.80733344163746	10.9957009564585	14
1.21605477295816	7.86435258802631	14
1.50472296010703	10.2585754703219	14
1.24070409089327	8.54221754141772	14
1.83832234982401	10.7196276541147	14
1.93895937055349	9.53964502103344	14
1.63407869637012	9.56405017068341	14
1.88189168013632	6.06676568674072	14
1.66685029063374	10.1410167828492	14
1.73465891480446	9.10867605980008	14
1.60905167721212	8.88831773049185	14
1.81020047143102	7.94799110338552	14
1.92268983032554	9.56405017068341	14
1.85637960974127	7.46987753078693	14
1.25714547969401	8.87904870689557	14
1.20311707444489	8.54221754141772	14
1.24175889268517	12.4481635948789	14
1.89324814379215	10.2585754703219	14
1.66099613513798	12.4481635948789	14
1.45107405763119	8.88831773049185	14
1.96757262703031	8.88831773049185	14
1.67295500561595	8.74992146430149	14
1.62512746863067	8.54221754141772	14
1.50714933723211	9.10867605980008	14
1.45564258359373	8.88831773049185	14
1.8467090042308	8.88831773049185	14
1.23353559877723	9.05441718454413	14
1.49099415577948	10.7196276541147	14
1.88527757357806	8.62629429621295	14
1.52795674279332	10.8015429011881	15
1.54072410725057	11.6755740889891	15
1.60652646776289	8.54221754141772	15
1.55967992860824	13.1174166282982	15
1.69860910680145	6.06676568674072	15
1.311982344836	9.10867605980008	15
1.92635712064803	7.46987753078693	15
1.65555461980402	10.7196276541147	15
1.63862445913255	9.10867605980008	15
1.29346209801733	10.9218324119784	15
1.80962266586721	10.9218324119784	15
1.58269555736333	13.4301299737666	15
1.8255751317367	10.9957009564585	15
1.23682123888284	9.05441718454413	15
1.85587573423982	8.87904870689557	15
1.4155267579481	10.2585754703219	15
1.42628033161163	9.10867605980008	15
1.71457724757493	10.8015429011881	15
1.95849507022649	9.10867605980008	15
1.20559876356274	9.53964502103344	15
1.48129413761199	8.88831773049185	15
1.53523657992482	7.94799110338552	15
1.5663014376536	8.88831773049185	15
1.76935406345874	7.46987753078693	15
1.9358784461394	13.1174166282982	15
1.70168856047094	9.53964502103344	15
1.92174542266876	13.4301299737666	15
1.80586332734674	10.2213654318902	15
1.31028669252992	11.6755740889891	15
1.32260390240699	8.88831773049185	15
1.42337904851884	6.62661337851517	16
1.56897325627506	13.4301299737666	16
1.83419067338109	7.86435258802631	16
1.66845246106386	9.10867605980008	16
1.51580718867481	8.74992146430149	16
1.84898987971246	6.06676568674072	16
1.45485047511756	13.1174166282982	16
1.66515787057579	13.1174166282982	16
1.56439116634429	9.53964502103344	16
1.41504275985062	6.62661337851517	16
1.64414176382124	7.46987753078693	16
1.38498470745981	10.306746235673	16
1.63458631839603	10.8015429011881	16
1.55805611293763	7.46987753078693	16
1.30423050951213	9.53964502103344	16
1.69738078620285	11.6755740889891	16
1.63839542660862	13.4301299737666	16
1.31939537096769	7.94799110338552	16
1.64763669539243	10.9957009564585	16
1.54150846116245	10.2213654318902	16
1.55818407870829	10.9218324119784	16
1.86663581728935	10.8015429011881	16
1.77566982619464	7.46987753078693	16
1.5655094044283	13.4301299737666	16
1.61701141037047	12.4481635948789	16
1.39396566208452	9.10867605980008	16
1.2606886677444	10.9957009564585	16
1.51303607299924	10.9218324119784	16
1.21048657279462	7.94799110338552	16
1.89399957489222	10.7196276541147	16
1.51386500317603	7.72372612597611	17
1.3375494658947	8.54221754141772	17
1.45571369547397	10.1410167828492	17
1.53084405139089	9.05441718454413	17
1.80746855735779	7.94799110338552	17
1.41751216407865	9.10867605980008	17
1.29246596563607	10.2585754703219	17
1.22346929199994	9.53964502103344	17
1.8454842383042	6.06676568674072	17
1.58410114925355	10.7196276541147	17
1.8449983522296	12.5076298421399	17
1.26320454534143	10.8015429011881	17
1.29226992763579	12.4481635948789	17
1.30353303160518	11.4027118031274	17
1.79099883362651	13.4301299737666	17
1.80567882675678	6.06676568674072	17
1.99396424684674	9.10867605980008	17
1.69964238982648	8.62629429621295	17
1.43095208685845	13.1174166282982	17
1.35992941949517	7.72372612597611	17
1.84073427896947	9.56405017068341	17
1.78221016824245	11.4027118031274	17
1.37363837976009	7.46987753078693	17
1.79539080429822	10.8015429011881	17
1.89332296662033	8.87904870689557	17
1.62352460511029	9.53964502103344	17
1.67891083750874	10.306746235673	17
1.9501058658585	12.4481635948789	17
1.9605792786926	7.72372612597611	17
1.72842584103346	12.5076298421399	17
1.52429110780358	9.53964502103344	18
1.25810554046184	12.4481635948789	18
1.96300689969212	10.1410167828492	18
1.37374702636153	7.46987753078693	18
1.52450021337718	9.05441718454413	18
1.70053465235978	12.4481635948789	18
1.70272384304553	10.306746235673	18
1.46259093135595	6.06676568674072	18
1.31112759355456	9.56405017068341	18
1.93172573633492	10.2213654318902	18
1.67929277382791	13.1174166282982	18
1.79968567676842	10.306746235673	18
1.93516379613429	7.94799110338552	18
1.62301231678575	13.1174166282982	18
1.49758299682289	10.2213654318902	18
1.25264665689319	10.306746235673	18
1.88349593896419	7.72372612597611	18
1.60832904111594	10.9218324119784	18
1.36799844689667	7.94799110338552	18
1.50067474935204	8.88831773049185	18
1.36589239984751	7.94799110338552	18
1.56739265378565	7.94799110338552	18
1.39320180006325	8.54221754141772	18
1.29495225790888	7.46987753078693	18
1.25797531977296	8.87904870689557	18
1.7527918798849	10.2585754703219	18
1.42956609539688	10.306746235673	18
1.31952999643981	7.72372612597611	18
1.97794560734183	8.74992146430149	18
1.52841151226312	10.9957009564585	18
1.59127319883555	12.5076298421399	19
1.77447344716638	7.46987753078693	19
1.58936445806175	9.05441718454413	19
1.9909670887515	8.54221754141772	19
1.25180090367794	9.10867605980008	19
1.32613022234291	9.56405017068341	19
1.82827889472246	6.06676568674072	19
1.63375063184649	10.9957009564585	19
1.53323787618428	8.62629429621295	19
1.99910611920059	13.1174166282982	19
1.40453849360347	10.2585754703219	19
1.60630053691566	7.86435258802631	19
1.26317694205791	8.74992146430149	19
1.8509346915409	13.5738262736062	19
1.50574332810938	9.05441718454413	19
1.84174616634846	6.62661337851517	19
1.35833890940994	13.1174166282982	19
1.95711981616914	13.1174166282982	19
1.4765379793942	9.56405017068341	19
1.61764019783586	6.62661337851517	19
1.28935040514916	10.8015429011881	19
1.90877988096327	10.1410167828492	19
1.9634039785713	8.88831773049185	19
1.23230461049825	7.94799110338552	19
1.5948929509148	8.74992146430149	19
1.3808509638533	10.306746235673	19
1.88704027142376	11.4027118031274	19
1.62474858704954	7.72372612597611	19
1.20371052064002	10.8015429011881	19
1.42204806413502	10.7196276541147	19
1.76245837919414	8.87904870689557	20
1.25244856681675	9.56405017068341	20
1.69744564983994	10.7196276541147	20
1.94986189231277	9.10867605980008	20
1.27031569182873	9.56405017068341	20
1.97824280746281	9.10867605980008	20
1.22080856841058	10.1410167828492	20
1.78018236160278	8.62629429621295	20
1.5629651132971	8.74992146430149	20
1.6529459239915	12.5076298421399	20
1.89818483702838	6.62661337851517	20
1.64365054368973	9.05441718454413	20
1.79012176580727	10.2585754703219	20
1.69850332960486	11.6755740889891	20
1.44882272463292	8.62629429621295	20
1.51375718768686	11.4027118031274	20
1.36166996434331	13.1174166282982	20
1.8822243116796	9.53964502103344	20
1.68546412065625	7.94799110338552	20
1.80487841106951	10.7196276541147	20
1.65001344699413	8.88831773049185	20
1.42071921024472	10.9957009564585	20
1.78844672292471	13.1174166282982	20
1.63942383509129	7.72372612597611	20
1.47690163515508	10.9218324119784	20
1.61197250783443	7.72372612597611	20
1.85261435806751	10.8015429011881	20
1.6210180554539	10.2213654318902	20
1.36243203990161	9.53964502103344	20
1.87848614435643	7.72372612597611	20
